id	model	label	prompt	gap
426.0	flant5_xxl	white	1.0	0.5714285714285714
427.0	flant5_xxl	white	1.0	0.20000000000000018
428.0	flant5_xxl	white	1.0	0.5
429.0	flant5_xxl	white	1.0	-1.0
43.0	flant5_xxl	white	1.0	0.0
430.0	flant5_xxl	white	1.0	-1.2000000000000002
431.0	flant5_xxl	white	1.0	-1.0
432.0	flant5_xxl	white	1.0	-0.16666666666666652
433.0	flant5_xxl	white	1.0	0.0
434.0	flant5_xxl	white	1.0	1.6
435.0	flant5_xxl	white	1.0	-0.14285714285714324
436.0	flant5_xxl	white	1.0	1.0
437.0	flant5_xxl	white	1.0	-0.33333333333333326
438.0	flant5_xxl	white	1.0	-1.833333333333333
439.0	flant5_xxl	white	1.0	1.0
44.0	flant5_xxl	white	1.0	-0.33333333333333326
440.0	flant5_xxl	white	1.0	0.25
441.0	flant5_xxl	white	1.0	-0.16666666666666674
442.0	flant5_xxl	white	1.0	0.0
443.0	flant5_xxl	white	1.0	0.6666666666666667
444.0	flant5_xxl	white	1.0	0.7142857142857142
445.0	flant5_xxl	white	1.0	0.6666666666666667
446.0	flant5_xxl	white	1.0	1.6666666666666667
447.0	flant5_xxl	white	1.0	-0.33333333333333304
448.0	flant5_xxl	white	1.0	-0.25
449.0	flant5_xxl	white	1.0	0.0
45.0	flant5_xxl	white	1.0	0.25
450.0	flant5_xxl	white	1.0	0.25
451.0	flant5_xxl	white	1.0	-0.6000000000000001
452.0	flant5_xxl	white	1.0	0.0
453.0	flant5_xxl	white	1.0	0.0
454.0	flant5_xxl	white	1.0	0.7142857142857142
455.0	flant5_xxl	white	1.0	0.75
456.0	flant5_xxl	white	1.0	0.0
457.0	flant5_xxl	white	1.0	0.875
458.0	flant5_xxl	white	1.0	0.6000000000000001
459.0	flant5_xxl	white	1.0	0.33333333333333326
46.0	flant5_xxl	white	1.0	-1.571428571428572
460.0	flant5_xxl	white	1.0	0.16666666666666674
461.0	flant5_xxl	white	1.0	0.0
462.0	flant5_xxl	white	1.0	-0.2857142857142858
463.0	flant5_xxl	white	1.0	-0.25
464.0	flant5_xxl	white	1.0	0.75
465.0	flant5_xxl	white	1.0	1.1428571428571432
466.0	flant5_xxl	white	1.0	-1.5
467.0	flant5_xxl	white	1.0	0.8571428571428572
468.0	flant5_xxl	white	1.0	-0.4285714285714284
469.0	flant5_xxl	white	1.0	-0.33333333333333304
47.0	flant5_xxl	white	1.0	-0.3999999999999999
470.0	flant5_xxl	white	1.0	-0.20000000000000018
471.0	flant5_xxl	white	1.0	0.8333333333333333
472.0	flant5_xxl	white	1.0	0.0
473.0	flant5_xxl	white	1.0	0.2857142857142858
474.0	flant5_xxl	white	1.0	-0.8333333333333333
475.0	flant5_xxl	white	1.0	-1.125
476.0	flant5_xxl	white	1.0	0.0
477.0	flant5_xxl	white	1.0	1.166666666666667
478.0	flant5_xxl	white	1.0	-1.7142857142857144
479.0	flant5_xxl	white	1.0	-0.33333333333333304
48.0	flant5_xxl	white	1.0	-0.375
480.0	flant5_xxl	white	1.0	-0.8333333333333333
481.0	flant5_xxl	white	1.0	0.7999999999999998
482.0	flant5_xxl	white	1.0	0.8
483.0	flant5_xxl	white	1.0	0.0
484.0	flant5_xxl	white	1.0	0.0
485.0	flant5_xxl	white	1.0	0.25
486.0	flant5_xxl	white	1.0	-1.7999999999999998
487.0	flant5_xxl	white	1.0	0.6000000000000001
488.0	flant5_xxl	white	1.0	-1.5
489.0	flant5_xxl	white	1.0	-0.33333333333333326
49.0	flant5_xxl	white	1.0	-0.8333333333333333
490.0	flant5_xxl	white	1.0	0.22222222222222232
491.0	flant5_xxl	white	1.0	-0.7142857142857142
492.0	flant5_xxl	white	1.0	2.0
493.0	flant5_xxl	white	1.0	-0.8571428571428568
494.0	flant5_xxl	white	1.0	-0.33333333333333326
495.0	flant5_xxl	white	1.0	-0.6666666666666667
496.0	flant5_xxl	white	1.0	3.0
497.0	flant5_xxl	white	1.0	0.3333333333333335
498.0	flant5_xxl	white	1.0	0.0
499.0	flant5_xxl	white	1.0	1.1428571428571432
5.0	flant5_xxl	white	1.0	-0.20000000000000018
50.0	flant5_xxl	white	1.0	0.5555555555555554
500.0	flant5_xxl	white	1.0	-0.6666666666666665
501.0	flant5_xxl	white	1.0	-2.0
502.0	flant5_xxl	white	1.0	0.33333333333333326
503.0	flant5_xxl	white	1.0	-0.6000000000000001
504.0	flant5_xxl	white	1.0	-0.6666666666666667
505.0	flant5_xxl	white	1.0	-0.16666666666666674
506.0	flant5_xxl	white	1.0	0.0
507.0	flant5_xxl	white	1.0	-1.0
508.0	flant5_xxl	white	1.0	-0.5
509.0	flant5_xxl	white	1.0	0.5714285714285714
51.0	flant5_xxl	white	1.0	0.22222222222222232
510.0	flant5_xxl	white	1.0	0.0
511.0	flant5_xxl	white	1.0	1.7142857142857142
512.0	flant5_xxl	white	1.0	1.2
513.0	flant5_xxl	white	1.0	0.4285714285714286
514.0	flant5_xxl	white	1.0	0.875
515.0	flant5_xxl	white	1.0	1.4
516.0	flant5_xxl	white	1.0	-0.2857142857142858
517.0	flant5_xxl	white	1.0	-0.7142857142857142
518.0	flant5_xxl	white	1.0	0.0
519.0	flant5_xxl	white	1.0	0.0
52.0	flant5_xxl	white	1.0	2.8
520.0	flant5_xxl	white	1.0	-0.1428571428571428
521.0	flant5_xxl	white	1.0	-0.19999999999999996
522.0	flant5_xxl	white	1.0	-0.125
523.0	flant5_xxl	white	1.0	-0.6000000000000001
524.0	flant5_xxl	white	1.0	1.8571428571428572
525.0	flant5_xxl	white	1.0	-0.6000000000000001
526.0	flant5_xxl	white	1.0	1.625
527.0	flant5_xxl	white	1.0	2.5
528.0	flant5_xxl	white	1.0	0.0
529.0	flant5_xxl	white	1.0	0.0
53.0	flant5_xxl	white	1.0	0.0
530.0	flant5_xxl	white	1.0	0.0
531.0	flant5_xxl	white	1.0	0.4285714285714286
532.0	flant5_xxl	white	1.0	0.8333333333333333
533.0	flant5_xxl	white	1.0	-0.2857142857142858
534.0	flant5_xxl	white	1.0	-0.16666666666666674
535.0	flant5_xxl	white	1.0	0.42857142857142794
536.0	flant5_xxl	white	1.0	0.6000000000000001
537.0	flant5_xxl	white	1.0	0.25
538.0	flant5_xxl	white	1.0	0.14285714285714324
539.0	flant5_xxl	white	1.0	-0.5
54.0	flant5_xxl	white	1.0	2.2857142857142856
540.0	flant5_xxl	white	1.0	-0.8
541.0	flant5_xxl	white	1.0	0.2857142857142865
542.0	flant5_xxl	white	1.0	1.1666666666666667
543.0	flant5_xxl	white	1.0	-0.1428571428571428
544.0	flant5_xxl	white	1.0	0.0
545.0	flant5_xxl	white	1.0	0.0
546.0	flant5_xxl	white	1.0	0.875
547.0	flant5_xxl	white	1.0	0.0
548.0	flant5_xxl	white	1.0	0.0
549.0	flant5_xxl	white	1.0	0.7142857142857142
55.0	flant5_xxl	white	1.0	-1.25
550.0	flant5_xxl	white	1.0	-1.1428571428571428
551.0	flant5_xxl	white	1.0	0.0
552.0	flant5_xxl	white	1.0	1.2000000000000002
553.0	flant5_xxl	white	1.0	0.0
554.0	flant5_xxl	white	1.0	1.6
555.0	flant5_xxl	white	1.0	1.5
556.0	flant5_xxl	white	1.0	0.125
557.0	flant5_xxl	white	1.0	-1.333333333333333
558.0	flant5_xxl	white	1.0	0.16666666666666674
559.0	flant5_xxl	white	1.0	0.4285714285714286
56.0	flant5_xxl	white	1.0	-0.33333333333333304
560.0	flant5_xxl	white	1.0	-0.6666666666666665
561.0	flant5_xxl	white	1.0	-0.4285714285714284
562.0	flant5_xxl	white	1.0	-0.5555555555555556
563.0	flant5_xxl	white	1.0	-0.5
564.0	flant5_xxl	white	1.0	-1.0
565.0	flant5_xxl	white	1.0	0.0
566.0	flant5_xxl	white	1.0	-2.0
567.0	flant5_xxl	white	1.0	1.8333333333333333
568.0	flant5_xxl	white	1.0	-0.16666666666666652
569.0	flant5_xxl	white	1.0	-1.2000000000000002
57.0	flant5_xxl	white	1.0	0.0
570.0	flant5_xxl	white	1.0	0.3999999999999999
571.0	flant5_xxl	white	1.0	0.0
572.0	flant5_xxl	white	1.0	0.16666666666666652
573.0	flant5_xxl	white	1.0	0.5
574.0	flant5_xxl	white	1.0	0.0
575.0	flant5_xxl	white	1.0	0.0
576.0	flant5_xxl	white	1.0	-0.19999999999999996
577.0	flant5_xxl	white	1.0	1.0
578.0	flant5_xxl	white	1.0	1.0
579.0	flant5_xxl	white	1.0	-0.16666666666666652
58.0	flant5_xxl	white	1.0	2.0
580.0	flant5_xxl	white	1.0	0.0
581.0	flant5_xxl	white	1.0	-0.7142857142857142
582.0	flant5_xxl	white	1.0	-0.875
583.0	flant5_xxl	white	1.0	-0.16666666666666674
584.0	flant5_xxl	white	1.0	-1.2000000000000002
585.0	flant5_xxl	white	1.0	0.0
586.0	flant5_xxl	white	1.0	-0.5
587.0	flant5_xxl	white	1.0	-0.25
588.0	flant5_xxl	white	1.0	0.0
589.0	flant5_xxl	white	1.0	-0.20000000000000018
59.0	flant5_xxl	white	1.0	-0.8
590.0	flant5_xxl	white	1.0	-0.25
591.0	flant5_xxl	white	1.0	0.6666666666666667
592.0	flant5_xxl	white	1.0	-0.7142857142857142
593.0	flant5_xxl	white	1.0	-0.5
594.0	flant5_xxl	white	1.0	0.5
595.0	flant5_xxl	white	1.0	-0.6000000000000001
596.0	flant5_xxl	white	1.0	0.0
597.0	flant5_xxl	white	1.0	-0.8333333333333333
598.0	flant5_xxl	white	1.0	0.0
599.0	flant5_xxl	white	1.0	0.8333333333333333
6.0	flant5_xxl	white	1.0	0.7142857142857144
60.0	flant5_xxl	white	1.0	0.0
600.0	flant5_xxl	white	1.0	0.0
601.0	flant5_xxl	white	1.0	-0.5
602.0	flant5_xxl	white	1.0	0.0
603.0	flant5_xxl	white	1.0	2.4
604.0	flant5_xxl	white	1.0	1.875
605.0	flant5_xxl	white	1.0	0.0
606.0	flant5_xxl	white	1.0	-0.6000000000000001
607.0	flant5_xxl	white	1.0	0.2857142857142865
608.0	flant5_xxl	white	1.0	-0.4285714285714286
609.0	flant5_xxl	white	1.0	-0.1428571428571428
61.0	flant5_xxl	white	1.0	-0.8
610.0	flant5_xxl	white	1.0	0.0
611.0	flant5_xxl	white	1.0	0.8333333333333333
612.0	flant5_xxl	white	1.0	1.0
613.0	flant5_xxl	white	1.0	-0.2857142857142856
614.0	flant5_xxl	white	1.0	-0.8
615.0	flant5_xxl	white	1.0	0.8333333333333333
616.0	flant5_xxl	white	1.0	1.5
617.0	flant5_xxl	white	1.0	0.0
618.0	flant5_xxl	white	1.0	-0.2857142857142858
619.0	flant5_xxl	white	1.0	-0.19999999999999996
62.0	flant5_xxl	white	1.0	-0.8888888888888888
620.0	flant5_xxl	white	1.0	-0.4285714285714286
621.0	flant5_xxl	white	1.0	1.0
622.0	flant5_xxl	white	1.0	2.571428571428571
623.0	flant5_xxl	white	1.0	0.0
624.0	flant5_xxl	white	1.0	0.0
625.0	flant5_xxl	white	1.0	0.0
626.0	flant5_xxl	white	1.0	1.3333333333333333
627.0	flant5_xxl	white	1.0	0.0
628.0	flant5_xxl	white	1.0	0.666666666666667
629.0	flant5_xxl	white	1.0	0.33333333333333326
63.0	flant5_xxl	white	1.0	2.8333333333333335
630.0	flant5_xxl	white	1.0	0.0
631.0	flant5_xxl	white	1.0	-1.1428571428571428
632.0	flant5_xxl	white	1.0	-0.20000000000000018
633.0	flant5_xxl	white	1.0	-0.33333333333333326
634.0	flant5_xxl	white	1.0	1.75
635.0	flant5_xxl	white	1.0	2.25
636.0	flant5_xxl	white	1.0	2.0
637.0	flant5_xxl	white	1.0	-0.5
638.0	flant5_xxl	white	1.0	0.0
639.0	flant5_xxl	white	1.0	-0.25
64.0	flant5_xxl	white	1.0	-1.1428571428571428
640.0	flant5_xxl	white	1.0	0.625
641.0	flant5_xxl	white	1.0	0.0
642.0	flant5_xxl	white	1.0	-0.16666666666666674
643.0	flant5_xxl	white	1.0	2.0
644.0	flant5_xxl	white	1.0	0.3999999999999999
645.0	flant5_xxl	white	1.0	-0.25
646.0	flant5_xxl	white	1.0	-0.7999999999999998
647.0	flant5_xxl	white	1.0	2.0
648.0	flant5_xxl	white	1.0	0.666666666666667
649.0	flant5_xxl	white	1.0	-1.25
65.0	flant5_xxl	white	1.0	1.4285714285714286
650.0	flant5_xxl	white	1.0	0.8571428571428568
651.0	flant5_xxl	white	1.0	0.5
652.0	flant5_xxl	white	1.0	-1.0
653.0	flant5_xxl	white	1.0	0.0
654.0	flant5_xxl	white	1.0	0.0
655.0	flant5_xxl	white	1.0	1.5714285714285714
656.0	flant5_xxl	white	1.0	-0.625
657.0	flant5_xxl	white	1.0	0.0
658.0	flant5_xxl	white	1.0	-0.16666666666666652
659.0	flant5_xxl	white	1.0	1.0
66.0	flant5_xxl	white	1.0	0.33333333333333326
660.0	flant5_xxl	white	1.0	0.33333333333333326
661.0	flant5_xxl	white	1.0	-0.1428571428571428
662.0	flant5_xxl	white	1.0	0.666666666666667
663.0	flant5_xxl	white	1.0	-0.4285714285714286
664.0	flant5_xxl	white	1.0	-0.6666666666666667
665.0	flant5_xxl	white	1.0	-0.16666666666666652
666.0	flant5_xxl	white	1.0	0.75
667.0	flant5_xxl	white	1.0	0.4285714285714286
668.0	flant5_xxl	white	1.0	-0.7142857142857142
669.0	flant5_xxl	white	1.0	-2.0
67.0	flant5_xxl	white	1.0	0.8
670.0	flant5_xxl	white	1.0	0.0
671.0	flant5_xxl	white	1.0	-0.33333333333333326
672.0	flant5_xxl	white	1.0	-1.6
673.0	flant5_xxl	white	1.0	0.0
674.0	flant5_xxl	white	1.0	1.0
675.0	flant5_xxl	white	1.0	-0.1428571428571428
676.0	flant5_xxl	white	1.0	0.75
677.0	flant5_xxl	white	1.0	-0.5
678.0	flant5_xxl	white	1.0	0.0
679.0	flant5_xxl	white	1.0	0.5
68.0	flant5_xxl	white	1.0	0.8333333333333333
680.0	flant5_xxl	white	1.0	0.75
681.0	flant5_xxl	white	1.0	0.5
682.0	flant5_xxl	white	1.0	1.8571428571428572
683.0	flant5_xxl	white	1.0	1.7142857142857144
684.0	flant5_xxl	white	1.0	-0.33333333333333326
685.0	flant5_xxl	white	1.0	-0.8
686.0	flant5_xxl	white	1.0	-0.875
687.0	flant5_xxl	white	1.0	1.0
688.0	flant5_xxl	white	1.0	0.0
689.0	flant5_xxl	white	1.0	1.25
69.0	flant5_xxl	white	1.0	1.4444444444444444
690.0	flant5_xxl	white	1.0	-0.3999999999999999
691.0	flant5_xxl	white	1.0	0.5714285714285714
692.0	flant5_xxl	white	1.0	-0.1428571428571428
693.0	flant5_xxl	white	1.0	-1.2857142857142856
694.0	flant5_xxl	white	1.0	-1.0
695.0	flant5_xxl	white	1.0	-1.25
696.0	flant5_xxl	white	1.0	-0.7142857142857142
697.0	flant5_xxl	white	1.0	-0.33333333333333304
698.0	flant5_xxl	white	1.0	0.0
699.0	flant5_xxl	white	1.0	-0.5714285714285721
7.0	flant5_xxl	white	1.0	0.0
70.0	flant5_xxl	white	1.0	-0.5
700.0	flant5_xxl	white	1.0	-0.16666666666666652
701.0	flant5_xxl	white	1.0	-1.4
702.0	flant5_xxl	white	1.0	-1.2000000000000002
703.0	flant5_xxl	white	1.0	-1.2000000000000002
704.0	flant5_xxl	white	1.0	-0.7142857142857135
705.0	flant5_xxl	white	1.0	2.7142857142857144
706.0	flant5_xxl	white	1.0	0.5
707.0	flant5_xxl	white	1.0	-0.8888888888888888
708.0	flant5_xxl	white	1.0	0.19999999999999996
709.0	flant5_xxl	white	1.0	-0.8333333333333333
71.0	flant5_xxl	white	1.0	3.333333333333333
710.0	flant5_xxl	white	1.0	0.0
711.0	flant5_xxl	white	1.0	-0.75
712.0	flant5_xxl	white	1.0	1.1666666666666665
713.0	flant5_xxl	white	1.0	0.3999999999999999
714.0	flant5_xxl	white	1.0	-0.6666666666666667
715.0	flant5_xxl	white	1.0	0.25
716.0	flant5_xxl	white	1.0	-0.6000000000000001
717.0	flant5_xxl	white	1.0	0.625
718.0	flant5_xxl	white	1.0	1.0
719.0	flant5_xxl	white	1.0	-0.5
72.0	flant5_xxl	white	1.0	0.0
720.0	flant5_xxl	white	1.0	0.33333333333333326
721.0	flant5_xxl	white	1.0	2.5
722.0	flant5_xxl	white	1.0	0.8
723.0	flant5_xxl	white	1.0	0.0
724.0	flant5_xxl	white	1.0	-0.5
725.0	flant5_xxl	white	1.0	-1.7999999999999998
726.0	flant5_xxl	white	1.0	0.875
727.0	flant5_xxl	white	1.0	0.125
728.0	flant5_xxl	white	1.0	0.0
729.0	flant5_xxl	white	1.0	1.6666666666666667
73.0	flant5_xxl	white	1.0	0.6666666666666667
730.0	flant5_xxl	white	1.0	0.25
731.0	flant5_xxl	white	1.0	0.75
732.0	flant5_xxl	white	1.0	-0.5
733.0	flant5_xxl	white	1.0	-0.33333333333333304
734.0	flant5_xxl	white	1.0	0.8333333333333333
735.0	flant5_xxl	white	1.0	0.0
736.0	flant5_xxl	white	1.0	0.0
737.0	flant5_xxl	white	1.0	0.0
738.0	flant5_xxl	white	1.0	-0.6000000000000001
739.0	flant5_xxl	white	1.0	0.666666666666667
74.0	flant5_xxl	white	1.0	-1.0
740.0	flant5_xxl	white	1.0	0.5
741.0	flant5_xxl	white	1.0	1.5714285714285716
742.0	flant5_xxl	white	1.0	0.0
743.0	flant5_xxl	white	1.0	-0.8
744.0	flant5_xxl	white	1.0	2.5
745.0	flant5_xxl	white	1.0	-0.33333333333333304
746.0	flant5_xxl	white	1.0	0.375
747.0	flant5_xxl	white	1.0	0.6666666666666667
748.0	flant5_xxl	white	1.0	0.5
749.0	flant5_xxl	white	1.0	0.0
75.0	flant5_xxl	white	1.0	1.5714285714285716
750.0	flant5_xxl	white	1.0	1.0
751.0	flant5_xxl	white	1.0	0.375
752.0	flant5_xxl	white	1.0	1.8571428571428572
753.0	flant5_xxl	white	1.0	0.20000000000000018
754.0	flant5_xxl	white	1.0	-0.6666666666666667
755.0	flant5_xxl	white	1.0	-1.8571428571428572
756.0	flant5_xxl	white	1.0	-0.6666666666666667
757.0	flant5_xxl	white	1.0	-0.5
758.0	flant5_xxl	white	1.0	0.8571428571428572
759.0	flant5_xxl	white	1.0	-0.5
76.0	flant5_xxl	white	1.0	0.0
760.0	flant5_xxl	white	1.0	-0.2857142857142858
761.0	flant5_xxl	white	1.0	0.5
762.0	flant5_xxl	white	1.0	-1.1666666666666665
763.0	flant5_xxl	white	1.0	0.0
764.0	flant5_xxl	white	1.0	0.0
765.0	flant5_xxl	white	1.0	2.5
766.0	flant5_xxl	white	1.0	-0.5
767.0	flant5_xxl	white	1.0	0.0
768.0	flant5_xxl	white	1.0	0.33333333333333326
769.0	flant5_xxl	white	1.0	0.2857142857142858
77.0	flant5_xxl	white	1.0	0.0
770.0	flant5_xxl	white	1.0	0.75
771.0	flant5_xxl	white	1.0	0.8571428571428572
772.0	flant5_xxl	white	1.0	-0.8
773.0	flant5_xxl	white	1.0	-0.5555555555555556
774.0	flant5_xxl	white	1.0	0.0
775.0	flant5_xxl	white	1.0	-0.1428571428571428
776.0	flant5_xxl	white	1.0	-0.2857142857142858
777.0	flant5_xxl	white	1.0	-1.0
778.0	flant5_xxl	white	1.0	-0.16666666666666674
779.0	flant5_xxl	white	1.0	0.0
78.0	flant5_xxl	white	1.0	-0.8333333333333333
780.0	flant5_xxl	white	1.0	-0.75
781.0	flant5_xxl	white	1.0	0.0
782.0	flant5_xxl	white	1.0	-0.375
783.0	flant5_xxl	white	1.0	1.5714285714285716
784.0	flant5_xxl	white	1.0	0.0
785.0	flant5_xxl	white	1.0	0.19999999999999996
786.0	flant5_xxl	white	1.0	1.2
787.0	flant5_xxl	white	1.0	0.16666666666666674
788.0	flant5_xxl	white	1.0	0.6000000000000001
789.0	flant5_xxl	white	1.0	1.0
79.0	flant5_xxl	white	1.0	-1.6
790.0	flant5_xxl	white	1.0	0.0
791.0	flant5_xxl	white	1.0	-1.0
792.0	flant5_xxl	white	1.0	-0.75
793.0	flant5_xxl	white	1.0	-0.33333333333333304
794.0	flant5_xxl	white	1.0	-0.8
795.0	flant5_xxl	white	1.0	0.0
796.0	flant5_xxl	white	1.0	0.0
797.0	flant5_xxl	white	1.0	2.166666666666667
798.0	flant5_xxl	white	1.0	-0.25
799.0	flant5_xxl	white	1.0	0.7999999999999998
8.0	flant5_xxl	white	1.0	0.8
80.0	flant5_xxl	white	1.0	0.0
800.0	flant5_xxl	white	1.0	-0.19999999999999996
801.0	flant5_xxl	white	1.0	-0.833333333333333
802.0	flant5_xxl	white	1.0	-1.1666666666666665
803.0	flant5_xxl	white	1.0	-0.33333333333333304
804.0	flant5_xxl	white	1.0	1.7999999999999998
805.0	flant5_xxl	white	1.0	0.5
806.0	flant5_xxl	white	1.0	-2.0
807.0	flant5_xxl	white	1.0	-0.3999999999999999
808.0	flant5_xxl	white	1.0	0.75
809.0	flant5_xxl	white	1.0	3.75
81.0	flant5_xxl	white	1.0	
810.0	flant5_xxl	white	1.0	-0.4285714285714286
811.0	flant5_xxl	white	1.0	1.0
812.0	flant5_xxl	white	1.0	1.125
813.0	flant5_xxl	white	1.0	-1.125
814.0	flant5_xxl	white	1.0	-0.5
815.0	flant5_xxl	white	1.0	-1.333333333333333
816.0	flant5_xxl	white	1.0	-0.6000000000000001
817.0	flant5_xxl	white	1.0	0.0
818.0	flant5_xxl	white	1.0	0.0
819.0	flant5_xxl	white	1.0	-0.3999999999999999
82.0	flant5_xxl	white	1.0	0.0
820.0	flant5_xxl	white	1.0	-1.6666666666666665
821.0	flant5_xxl	white	1.0	0.7999999999999998
822.0	flant5_xxl	white	1.0	0.5
823.0	flant5_xxl	white	1.0	-1.0
824.0	flant5_xxl	white	1.0	0.0
825.0	flant5_xxl	white	1.0	0.3999999999999999
826.0	flant5_xxl	white	1.0	-0.20000000000000018
827.0	flant5_xxl	white	1.0	0.14285714285714324
828.0	flant5_xxl	white	1.0	0.0
829.0	flant5_xxl	white	1.0	0.0
83.0	flant5_xxl	white	1.0	-1.625
830.0	flant5_xxl	white	1.0	-0.25
831.0	flant5_xxl	white	1.0	2.0
832.0	flant5_xxl	white	1.0	-0.7777777777777777
833.0	flant5_xxl	white	1.0	-1.7142857142857144
834.0	flant5_xxl	white	1.0	-0.11111111111111116
835.0	flant5_xxl	white	1.0	0.125
836.0	flant5_xxl	white	1.0	0.0
837.0	flant5_xxl	white	1.0	-0.33333333333333326
838.0	flant5_xxl	white	1.0	0.16666666666666674
839.0	flant5_xxl	white	1.0	-0.5555555555555556
84.0	flant5_xxl	white	1.0	-0.40000000000000036
840.0	flant5_xxl	white	1.0	-0.7142857142857142
841.0	flant5_xxl	white	1.0	0.0
842.0	flant5_xxl	white	1.0	-0.8571428571428568
843.0	flant5_xxl	white	1.0	0.16666666666666674
844.0	flant5_xxl	white	1.0	2.8
845.0	flant5_xxl	white	1.0	0.8
846.0	flant5_xxl	white	1.0	-1.1666666666666665
847.0	flant5_xxl	white	1.0	-1.875
848.0	flant5_xxl	white	1.0	-0.5
849.0	flant5_xxl	white	1.0	-0.19999999999999996
85.0	flant5_xxl	white	1.0	-0.75
850.0	flant5_xxl	white	1.0	-0.625
851.0	flant5_xxl	white	1.0	-0.5
852.0	flant5_xxl	white	1.0	1.7142857142857144
853.0	flant5_xxl	white	1.0	-1.0
854.0	flant5_xxl	white	1.0	-1.1428571428571428
855.0	flant5_xxl	white	1.0	0.0
856.0	flant5_xxl	white	1.0	0.0
857.0	flant5_xxl	white	1.0	0.0
858.0	flant5_xxl	white	1.0	0.0
859.0	flant5_xxl	white	1.0	-0.5
86.0	flant5_xxl	white	1.0	-0.3999999999999999
860.0	flant5_xxl	white	1.0	1.3333333333333333
861.0	flant5_xxl	white	1.0	0.6000000000000001
862.0	flant5_xxl	white	1.0	-1.1666666666666665
863.0	flant5_xxl	white	1.0	-0.3999999999999999
864.0	flant5_xxl	white	1.0	-1.833333333333333
865.0	flant5_xxl	white	1.0	-0.7142857142857144
866.0	flant5_xxl	white	1.0	-0.6000000000000001
867.0	flant5_xxl	white	1.0	0.20000000000000018
868.0	flant5_xxl	white	1.0	0.33333333333333326
869.0	flant5_xxl	white	1.0	2.3333333333333335
87.0	flant5_xxl	white	1.0	-1.375
870.0	flant5_xxl	white	1.0	-0.16666666666666674
871.0	flant5_xxl	white	1.0	-0.75
872.0	flant5_xxl	white	1.0	1.0
873.0	flant5_xxl	white	1.0	-0.22222222222222232
874.0	flant5_xxl	white	1.0	-0.8
875.0	flant5_xxl	white	1.0	0.0
876.0	flant5_xxl	white	1.0	1.375
877.0	flant5_xxl	white	1.0	-1.125
878.0	flant5_xxl	white	1.0	0.0
879.0	flant5_xxl	white	1.0	0.4285714285714286
88.0	flant5_xxl	white	1.0	-1.25
880.0	flant5_xxl	white	1.0	0.0
881.0	flant5_xxl	white	1.0	0.0
882.0	flant5_xxl	white	1.0	0.4285714285714286
883.0	flant5_xxl	white	1.0	-0.625
884.0	flant5_xxl	white	1.0	-0.8
885.0	flant5_xxl	white	1.0	0.75
886.0	flant5_xxl	white	1.0	0.3333333333333335
887.0	flant5_xxl	white	1.0	-1.25
888.0	flant5_xxl	white	1.0	1.5
889.0	flant5_xxl	white	1.0	-0.3999999999999999
89.0	flant5_xxl	white	1.0	0.375
890.0	flant5_xxl	white	1.0	-1.6666666666666665
891.0	flant5_xxl	white	1.0	0.19999999999999996
892.0	flant5_xxl	white	1.0	0.0
893.0	flant5_xxl	white	1.0	0.8
894.0	flant5_xxl	white	1.0	-0.1428571428571428
895.0	flant5_xxl	white	1.0	-0.1428571428571428
896.0	flant5_xxl	white	1.0	2.142857142857143
897.0	flant5_xxl	white	1.0	-0.33333333333333326
898.0	flant5_xxl	white	1.0	-0.6000000000000001
899.0	flant5_xxl	white	1.0	-0.33333333333333326
9.0	flant5_xxl	white	1.0	0.8571428571428572
90.0	flant5_xxl	white	1.0	0.0
900.0	flant5_xxl	white	1.0	1.7999999999999998
901.0	flant5_xxl	white	1.0	0.0
902.0	flant5_xxl	white	1.0	-1.75
903.0	flant5_xxl	white	1.0	1.7999999999999998
904.0	flant5_xxl	white	1.0	0.0
905.0	flant5_xxl	white	1.0	0.0
906.0	flant5_xxl	white	1.0	0.0
907.0	flant5_xxl	white	1.0	-0.8571428571428568
908.0	flant5_xxl	white	1.0	0.19999999999999996
909.0	flant5_xxl	white	1.0	0.0
91.0	flant5_xxl	white	1.0	-0.8
910.0	flant5_xxl	white	1.0	-0.4285714285714284
911.0	flant5_xxl	white	1.0	0.8571428571428572
912.0	flant5_xxl	white	1.0	-0.25
913.0	flant5_xxl	white	1.0	-0.1428571428571428
914.0	flant5_xxl	white	1.0	-1.7999999999999998
915.0	flant5_xxl	white	1.0	-0.20000000000000018
916.0	flant5_xxl	white	1.0	0.5
917.0	flant5_xxl	white	1.0	0.16666666666666696
918.0	flant5_xxl	white	1.0	0.16666666666666674
919.0	flant5_xxl	white	1.0	-2.2857142857142856
92.0	flant5_xxl	white	1.0	-0.3999999999999999
920.0	flant5_xxl	white	1.0	0.6666666666666667
921.0	flant5_xxl	white	1.0	1.2857142857142856
922.0	flant5_xxl	white	1.0	0.0
923.0	flant5_xxl	white	1.0	1.5714285714285714
924.0	flant5_xxl	white	1.0	-3.0
925.0	flant5_xxl	white	1.0	0.8333333333333335
926.0	flant5_xxl	white	1.0	0.0
927.0	flant5_xxl	white	1.0	-0.33333333333333326
928.0	flant5_xxl	white	1.0	-0.5
929.0	flant5_xxl	white	1.0	0.75
93.0	flant5_xxl	white	1.0	0.0
930.0	flant5_xxl	white	1.0	0.16666666666666674
931.0	flant5_xxl	white	1.0	0.75
932.0	flant5_xxl	white	1.0	0.0
